 [0.00, 7.52, 6.00, 6.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.82, 0.00, 0.00],
 [0.00, 6.86, 6.23, 7.90, 0.00, 0.00, 0.00, 7.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.98, 0.00, 0.00],
 [0.00, 0.00, 0.00, 6.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.82, 5.98, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 10.83, 0.00, 0.00, 0.00, 0.00, 0.00, 6.32, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 4.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Edep =	[
 [0.00, 0.52, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.52, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.61, 0.54, 0.00, 0.00, 0.00],
 [0.54, 0.48, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.56, 0.00, 0.00, 0.47],
 [0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.62, 0.66, 0.54, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.62, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.07, 0.00, 0.95, 0.00, 0.47, 0.00, 0.00, 0.00, 0.66, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.60, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.35, 0.00, 0.66, 0.00, 1.07, 0.00, 0.00, 0.00, 0.51, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.60, 0.00, 0.00, 0.40, 0.61, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.95, 0.00, 0.51, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.77, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.59, 0.00],
 [0.00, 0.61, 0.62, 0.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00],
 [0.00, 0.54, 0.56, 0.66, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.63, 0.61, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Ebox =	[
 [0.00, 0.09, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.09, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.08, 0.07, 0.00, 0.00, 0.00],
 [0.09, 0.04, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.09, 0.00, 0.00, 0.08],
 [0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.11, 0.09, 0.08, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.06, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.16, 0.00, 0.04, 0.00, 0.00, 0.00, 0.06, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.06, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.04, 0.00, 0.09, 0.00, 0.17, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.06, 0.00, 0.00, 0.03, 0.06, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.05, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.10, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00],
 [0.00, 0.08, 0.11, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00],
 [0.00, 0.07, 0.09, 0.09, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.11, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];Distance = [
 [0.0, 3.73, 3.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [3.73, 0.0, 4.88, 0.0, 0.0, 0.0, 0.0, 3.11, 0.0, 0.0, 0.0, 0.0, 5.14, 4.92, 0.0, 0.0, 0.0],
 [3.73, 4.88, 0.0, 3.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3, 4.05, 0.0, 0.0, 3.73],
 [0.0, 0.0, 3.64, 0.0, 0.0, 0.0, 0.0, 4.91, 0.0, 0.0, 0.0, 0.0, 4.54, 4.94, 3.86, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.02, 0.0, 7.04, 0.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.52, 0.0, 6.96, 0.0, 5.3, 0.0, 0.0, 0.0, 6.77, 0.0],
 [0.0, 0.0, 0.0, 0.0, 4.02, 0.0, 0.0, 0.0, 5.94, 0.0, 6.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 3.11, 0.0, 4.91, 0.0, 7.52, 0.0, 0.0, 0.0, 4.9, 0.0, 0.0, 0.0, 4.89, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 7.04, 0.0, 5.94, 0.0, 0.0, 4.42, 5.84, 7.59, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 6.96, 0.0, 4.9, 4.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 6.1, 0.0, 6.53, 0.0, 5.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0, 0.0, 7.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.11, 0.0],
 [0.0, 5.14, 4.3, 4.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.78, 0.0, 0.0],
 [0.0, 4.92, 4.05, 4.94, 0.0, 0.0, 0.0, 4.89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.94, 0.0, 0.0],
 [0.0, 0.0, 0.0, 3.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.78, 3.94, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 6.77, 0.0, 0.0, 0.0, 0.0, 0.0, 4.11, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 3.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
];
