 [0.00, 5.25, 5.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [5.25, 0.00, 8.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.02, 0.00, 0.00, 0.00, 0.00, 0.00],
 [5.25, 8.09, 0.00, 0.00, 0.00, 9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 14.44, 6.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.25],
 [0.00, 0.00, 0.00, 0.00, 10.52, 8.81, 0.00, 8.37, 0.00, 0.00, 0.00, 13.10, 0.00, 0.00, 0.00, 7.77, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 10.52, 0.00, 0.00, 0.00, 8.81, 0.00, 7.05, 0.00, 0.00, 0.00, 0.00, 0.00, 6.86, 0.00, 11.97, 0.00, 0.00, 0.00],
 [0.00, 0.00, 9.59, 8.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.09, 9.81, 0.00, 0.00, 0.00, 6.41, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.70, 0.00, 0.00, 0.00, 0.00, 4.06, 0.00, 0.00, 0.00, 0.00, 14.02, 0.00],
 [0.00, 0.00, 0.00, 8.37, 8.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.64, 0.00, 0.00, 0.00, 4.29, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.75, 0.00, 0.00, 0.00, 12.61, 5.60, 0.00, 0.00, 0.00, 10.86, 0.00],
 [0.00, 0.00, 0.00, 0.00, 7.05, 0.00, 13.70, 0.00, 0.00, 0.00, 7.38, 0.00, 0.00, 0.00, 14.10, 0.00, 0.00, 12.20, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.75, 7.38, 0.00, 0.00, 0.00, 0.00, 4.85, 0.00, 0.00, 5.58, 0.00, 5.67, 0.00],
 [0.00, 0.00, 14.44, 13.10, 0.00, 6.09, 0.00, 5.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.72, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 6.95, 0.00, 0.00, 9.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.45, 0.00, 0.00, 9.77, 0.00, 7.42, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.45, 0.00, 0.00, 0.00, 10.14, 0.00, 7.47, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.06, 0.00, 12.61, 14.10, 4.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.96, 0.00, 0.00, 0.00],
 [0.00, 6.02, 0.00, 7.77, 6.86, 0.00, 0.00, 4.29, 5.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 6.41, 0.00, 0.00, 0.00, 0.00, 0.00, 10.72, 9.77, 10.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 11.97, 0.00, 0.00, 0.00, 0.00, 12.20, 5.58, 0.00, 0.00, 0.00, 10.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.42, 7.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.02, 0.00, 10.86, 0.00, 5.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 5.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Edep =	[
 [0.00, 0.49, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.49, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.49, 0.51, 0.00, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.86, 0.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.49],
 [0.00, 0.00, 0.00, 0.00, 0.98, 0.71, 0.00, 0.68, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 0.76, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 0.00, 0.87, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.84, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.49, 0.94, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00],
 [0.00, 0.00, 0.00, 0.68, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.73, 0.49, 0.00, 0.00, 0.00, 0.67, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.72, 0.00, 0.77, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.48, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.56, 0.00, 0.47, 0.00],
 [0.00, 0.00, 0.86, 0.77, 0.00, 0.49, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.70, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.00, 0.67, 0.00, 0.55, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.00, 0.00, 0.00, 0.62, 0.00, 0.61, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.73, 0.87, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00],
 [0.00, 0.40, 0.00, 0.79, 0.41, 0.00, 0.00, 0.40, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.84, 0.67, 0.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 0.76, 0.56, 0.00, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.55, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00, 0.67, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Ebox =	[
 [0.00, 0.08, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.08, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.08, 0.05, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08],
 [0.00, 0.00, 0.00, 0.00, 0.16, 0.10, 0.00, 0.09, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.11, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.10, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.13, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.16, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00],
 [0.00, 0.00, 0.00, 0.09, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.06, 0.07, 0.00, 0.00, 0.00, 0.06, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.06, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.05, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.10, 0.00, 0.07, 0.00],
 [0.00, 0.00, 0.08, 0.07, 0.00, 0.06, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.13, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.07, 0.00, 0.06, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.06, 0.00, 0.08, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.06, 0.08, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00],
 [0.00, 0.04, 0.00, 0.14, 0.04, 0.00, 0.00, 0.06, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.07, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.07, 0.10, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.06, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
 [0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Distance = [
 [0.0, 3.94, 3.94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [3.94, 0.0, 4.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.46, 0.0, 0.0, 0.0, 0.0, 0.0],
 [3.94, 4.45, 0.0, 0.0, 0.0, 6.87, 0.0, 0.0, 0.0, 0.0, 0.0, 7.58, 5.56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.94],
 [0.0, 0.0, 0.0, 0.0, 7.89, 5.95, 0.0, 5.65, 0.0, 0.0, 0.0, 6.77, 0.0, 0.0, 0.0, 6.22, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 7.89, 0.0, 0.0, 0.0, 6.24, 0.0, 5.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6, 0.0, 7.38, 0.0, 0.0, 0.0],
 [0.0, 0.0, 6.87, 5.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.06, 7.52, 0.0, 0.0, 0.0, 3.74, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.85, 0.0, 0.0, 0.0, 0.0, 3.18, 0.0, 0.0, 0.0, 0.0, 7.01, 0.0],
 [0.0, 0.0, 0.0, 5.65, 6.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.28, 0.0, 0.0, 0.0, 3.22, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.93, 0.0, 0.0, 0.0, 6.41, 4.01, 0.0, 0.0, 0.0, 5.88, 0.0],
 [0.0, 0.0, 0.0, 0.0, 5.7, 0.0, 6.85, 0.0, 0.0, 0.0, 4.18, 0.0, 0.0, 0.0, 7.64, 0.0, 0.0, 6.61, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.93, 4.18, 0.0, 0.0, 0.0, 0.0, 3.88, 0.0, 0.0, 4.42, 0.0, 3.92, 0.0],
 [0.0, 0.0, 7.58, 6.77, 0.0, 4.06, 0.0, 4.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.06, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 5.56, 0.0, 0.0, 7.52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.15, 0.0, 0.0, 5.78, 0.0, 4.64, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.15, 0.0, 0.0, 0.0, 5.41, 0.0, 5.04, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.18, 0.0, 6.41, 7.64, 3.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.76, 0.0, 0.0, 0.0],
 [0.0, 3.46, 0.0, 6.22, 3.6, 0.0, 0.0, 3.22, 4.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 3.74, 0.0, 0.0, 0.0, 0.0, 0.0, 7.06, 5.78, 5.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 7.38, 0.0, 0.0, 0.0, 0.0, 6.61, 4.42, 0.0, 0.0, 0.0, 7.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.64, 5.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.01, 0.0, 5.88, 0.0, 3.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0],
 [0.0, 0.0, 3.94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
];
