Initial = 100; // Initial energy level at the depot
Eth = 20;	// Minimum energy level

S = 0;		// Sourse of EV
D = 16;		// Destination of EV
G = 10000;  // Large value

Nodes = 16;
Visits = 7;

ECharging = 1;		// Vehicle charging per time unit
			[7.54, 0.00, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.64, 0.00, 0.00, 0.00],
			[8.23, 4.11, 0.00, 9.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.77, 0.00, 8.23],
			[0.00, 0.00, 9.84, 0.00, 4.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.82, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 4.97, 0.00, 8.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.23, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 8.63, 0.00, 9.24, 0.00, 0.00, 0.00, 0.00, 0.00, 7.45, 0.00, 0.00, 7.16, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 9.24, 0.00, 9.22, 0.00, 9.02, 0.00, 0.00, 0.00, 0.00, 0.00, 7.21, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.22, 0.00, 9.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.89, 0.00, 7.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.02, 0.00, 7.77, 0.00, 4.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.56, 0.00, 7.88, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.88, 0.00, 7.06, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 5.82, 7.23, 7.45, 0.00, 0.00, 0.00, 0.00, 0.00, 7.06, 0.00, 5.33, 0.00, 0.00, 0.00],
			[0.00, 5.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.33, 0.00, 8.73, 0.00, 0.00],
			[0.00, 0.00, 4.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.73, 0.00, 9.89, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 7.16, 7.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.89, 0.00, 0.00],
			[0.00, 0.00, 8.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Dist =	[
			[0.00, 5.97, 5.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[5.97, 0.00, 3.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.23, 0.00, 0.00, 0.00],
			[5.97, 3.12, 0.00, 7.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.82, 0.00, 5.97],
			[0.00, 0.00, 7.95, 0.00, 4.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.27, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 4.10, 0.00, 6.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.24, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 6.62, 0.00, 7.70, 0.00, 0.00, 0.00, 0.00, 0.00, 5.59, 0.00, 0.00, 5.97, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 7.70, 0.00, 7.22, 0.00, 6.54, 0.00, 0.00, 0.00, 0.00, 0.00, 5.41, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.22, 0.00, 7.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.83, 0.00, 6.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.54, 0.00, 6.09, 0.00, 3.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.42, 0.00, 6.57, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.57, 0.00, 5.59, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 4.27, 5.24, 5.59, 0.00, 0.00, 0.00, 0.00, 0.00, 5.59, 0.00, 4.44, 0.00, 0.00, 0.00],
			[0.00, 4.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.44, 0.00, 7.13, 0.00, 0.00],
			[0.00, 0.00, 3.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.13, 0.00, 7.17, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 5.97, 5.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.17, 0.00, 0.00],
			[0.00, 0.00, 5.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Edep =	[
			[0.00, 1.10, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[1.10, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00],
			[1.04, 0.56, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.71, 0.00, 1.04],
			[0.00, 0.00, 1.48, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.77, 0.00, 1.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 1.19, 0.00, 2.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.99, 0.00, 0.00, 2.03, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 2.62, 0.00, 1.32, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.96, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.32, 0.00, 1.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.44, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.14, 0.00, 1.11, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 2.24, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.24, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.75, 0.91, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 1.03, 0.00, 1.51, 0.00, 0.00, 0.00],
			[0.00, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.51, 0.00, 1.34, 0.00, 0.00],
			[0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.34, 0.00, 1.25, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 2.03, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.25, 0.00, 0.00],
			[0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Ebox =	[
			[0.00, 0.15, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.15, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00],
			[0.14, 0.08, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.14],
			[0.00, 0.00, 0.21, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.11, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.28, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.18, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.15, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00],
			[0.00, 0.00, 0.00, 0.10, 0.13, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.21, 0.00, 0.00, 0.00],
			[0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.19, 0.00, 0.00],
			[0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.17, 0.00],
			[0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00],
			[0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00]
];

Eroad =	[
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
			[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

